video_id,frame_id,Pelvis_x,Pelvis_y,Pelvis_z,RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,Spine1_x,Spine1_y,Spine1_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Site_x,Site_y,Site_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,rep_count,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,hip_spine_angle,left_knee_angle,right_knee_angle,spine_alignment,head_neck_spine_angle,state
video_19,92,0.0033646,-0.005000961,0.433099955,0.059096925,0.073078521,0.443167686,-0.019045359,-0.328201294,0.500598788,0.036940414,0.006460056,0.597516239,-0.059097268,-0.073079795,0.423184663,-0.01580878,-0.17732881,0.457373768,-0.171245992,0.114651337,0.811488628,0.076279104,-0.095594645,0.621916056,-0.117548861,-0.188470766,0.563861251,-0.123670705,-0.285485715,0.54333508,-0.22674118,-0.34348762,0,-0.201178327,-0.212842703,0.579356432,-0.254253745,-0.334841341,0.457390606,-0.463257581,-0.48505953,0.147543937,0.058216661,-0.193218812,0.689240038,0.328977436,-0.241873592,0.509153068,0.138934702,-0.158150405,0.399763823,1,157.5866794,62.33697202,128.555253,71.882597,92.97160118,63.9926682,23.98495041,70.25296416,17.27995186,1
video_19,93,0.003411025,-0.005051982,0.437687099,0.055436671,0.071058601,0.448453486,-0.021667859,-0.317621589,0.499180824,0.030060625,0.004061416,0.593053997,-0.055437136,-0.071060032,0.427030087,-0.014377463,-0.161454335,0.455494314,-0.172263369,0.128845841,0.803249002,0.080491334,-0.092838541,0.624590456,-0.112794049,-0.184608996,0.562609911,-0.114177532,-0.27754879,0.532535732,-0.221830115,-0.339259565,0,-0.19321309,-0.210140139,0.579506755,-0.243506715,-0.323570371,0.464622259,-0.446398467,-0.454338282,0.160093427,0.05987576,-0.191562548,0.688931108,0.327479392,-0.241378933,0.513055444,0.131453499,-0.15585193,0.39755258,1,155.9862443,62.47488649,129.2906743,72.10191564,91.84608884,62.56858461,23.45877757,67.95735453,17.47007698,1
video_19,104,0.002881985,-0.004394372,0.234280512,0.059751511,0.024508033,0.25914076,0.143591091,-0.133711725,0.228489101,0.075492941,0.148779139,0.329636753,-0.059751913,-0.024510289,0.209511697,-0.025141139,-0.053846553,0.210226327,-0.028260902,0.211603805,0.486533165,0.071056798,-0.149208933,0.323044121,-0.077389069,-0.320038229,0.227328122,0.028439,-0.402971953,0.122226298,-0.066603504,-0.524609387,0,-0.192857146,-0.313885182,0.24135074,-0.244559869,-0.235956416,0.202629909,-0.31079784,-0.41225037,0.06271261,0.125608325,-0.302597642,0.32161814,0.408131272,-0.319914818,0.273088217,0.103111282,-0.298584789,0.204559743,1,78.10213356,22.3666778,97.01395432,112.8253849,81.28688659,63.72133833,16.81546174,97.8238995,30.79325998,1
video_19,105,0.002881572,-0.004451291,0.268579602,0.064189039,0.024477769,0.280956924,0.164748579,-0.180778176,0.250733495,0.24996458,0.093912557,0.326468289,-0.06418927,-0.024480009,0.256335557,-0.05276591,-0.100714162,0.169033781,-0.208160251,0.162860885,0.535087347,0.071302496,-0.156199217,0.334484339,-0.073376097,-0.328849375,0.221252561,0.037324049,-0.410643101,0.130607009,-0.072201639,-0.531422496,0,-0.195102856,-0.325911462,0.246186107,-0.2451839,-0.243593022,0.218749136,-0.295079917,-0.424072891,0.072535813,0.133259177,-0.311643332,0.320566803,0.418222606,-0.32424289,0.292731404,0.119637474,-0.295364022,0.239401832,1,69.47205345,15.93550398,93.12981583,114.558561,87.11703065,14.36761855,43.05736975,101.2915332,29.50105674,1
video_19,106,0.00292996,-0.004434236,0.32456255,0.068540834,0.021488119,0.325800747,0.114652663,-0.236028403,0.229667664,0.207369789,-0.003134146,0.236614823,-0.068541519,-0.021490263,0.323536009,-0.02549525,-0.144705772,0.367597371,-0.26167056,0.030578703,0.381884098,0.072666109,-0.138956487,0.373279959,-0.07876984,-0.307280898,0.226912826,0.082216911,-0.369672149,0.142326415,-0.075310938,-0.492468178,0,-0.217135027,-0.29726851,0.247753054,-0.29704529,-0.200053737,0.247768834,-0.305440187,-0.358783245,0.085968077,0.142362341,-0.284728229,0.32276395,0.418233663,-0.293329209,0.318570822,0.106077269,-0.240261167,0.243594065,1,58.8550595,16.19216538,100.0600931,116.2836193,84.12936993,39.86518718,36.24752185,96.62692979,36.04696095,1
video_19,107,0.002984685,-0.004533843,0.374041319,0.074362747,0.019081596,0.390129268,0.114794739,-0.111945011,0.393724799,0.218482777,0.226030648,0.486389279,-0.074362926,-0.019083859,0.358124554,-0.03791054,-0.076936707,0.398079038,-0.255598009,0.124860279,0.579640806,0.077139802,-0.163135946,0.400993049,-0.077620037,-0.342368782,0.227761596,0.076155327,-0.406641692,0.145756423,-0.076872647,-0.530061126,0,-0.207113609,-0.322448313,0.240769058,-0.302987307,-0.238598585,0.258369416,-0.327497751,-0.406956077,0.104314983,0.129914269,-0.314891756,0.320416242,0.422864825,-0.299531221,0.323817611,0.106066689,-0.263499379,0.264920086,1,60.61941324,13.60384023,103.7208374,104.1100238,81.63583504,63.36130585,37.52498135,103.6683468,31.75077422,1
video_19,108,0.003030012,-0.004560909,0.354266882,0.066719197,0.020334143,0.371702909,0.056212477,-0.064888604,0.376528949,0.243178919,0.232114807,0.494262159,-0.066719316,-0.020336458,0.336929351,-0.013273227,0.031974964,0.400178343,-0.007816344,0.300084293,0.645238876,0.084655501,-0.162736207,0.382532597,-0.071594357,-0.332318842,0.214292973,0.087196752,-0.392657518,0.172909915,-0.065600418,-0.496667027,0,-0.193099469,-0.309980035,0.213353306,-0.320596606,-0.235258237,0.257023901,-0.348763794,-0.385997117,0.09178409,0.124438718,-0.297285736,0.299710482,0.442698747,-0.284665465,0.312260419,0.140547425,-0.254737645,0.244347051,1,64.62230173,12.99109318,108.0246693,101.0161053,82.07434972,146.9286834,32.97501714,100.4315049,33.73343447,1
video_19,109,0.003129025,-0.004695216,0.394962847,0.059116967,-0.000202012,0.411475688,0.002405488,-0.026293725,0.43292585,0.104141019,0.354392231,0.591385186,-0.059116401,0.000199465,0.378591001,0.011927349,0.080735482,0.483654469,0.007715151,0.36447221,0.757042527,0.071022935,-0.17199634,0.419797421,-0.097698182,-0.338707387,0.222744554,-0.038751982,-0.419820011,0.127983034,-0.075140513,-0.546893537,0,-0.204538852,-0.301965505,0.232537717,-0.29118973,-0.229281589,0.294887185,-0.329650611,-0.385143906,0.146893203,0.095777377,-0.320616961,0.31466338,0.420656949,-0.308510125,0.375243515,0.119288847,-0.280913323,0.299668133,1,52.35328807,7.987306378,93.42034611,89.88103979,71.08057423,150.0127115,63.96859534,101.8513791,17.17242971,1
video_19,110,0.003107876,-0.004694915,0.394560277,0.061463386,0.00131813,0.414288938,0.017828399,-0.033541083,0.437086523,0.097936131,0.347728252,0.59532392,-0.0614627,-0.00132067,0.374944001,0.015981864,0.066936716,0.479377717,0.006253049,0.350905806,0.752275705,0.076127775,-0.165889218,0.412129462,-0.091889635,-0.331001878,0.208428711,-0.028681561,-0.412538052,0.110511839,-0.070483707,-0.535874307,0,-0.192381203,-0.294825643,0.215319186,-0.282809734,-0.218886122,0.299017936,-0.322786957,-0.379742116,0.149594545,0.096162438,-0.308932155,0.298936009,0.423595011,-0.302934885,0.377475917,0.119162723,-0.266686529,0.30177471,1,49.19703114,7.626457183,87.80040105,87.04302027,70.69647675,144.5544624,58.6983504,101.2113597,17.59561271,1
video_19,111,0.003161937,-0.004735142,0.430385739,0.06972333,0.001602168,0.451536685,0.041032828,-0.031444676,0.481061429,0.090482078,0.340924501,0.622131467,-0.069722928,-0.00160482,0.409356326,-0.005162257,0.064566866,0.502281427,0.009308235,0.347260177,0.77151382,0.070535824,-0.178618878,0.448285997,-0.095143557,-0.349833518,0.238414735,-0.007117948,-0.424677312,0.114058673,-0.079447061,-0.556795955,0,-0.203321025,-0.310728192,0.250469536,-0.2860623,-0.222996488,0.340436757,-0.324999541,-0.389349759,0.189125597,0.09704534,-0.327296495,0.331951797,0.412430674,-0.299772888,0.419961244,0.103140891,-0.260442168,0.3358787,1,43.30945581,11.80692942,82.91889935,84.53113203,73.36406494,150.7070189,63.1744449,104.4596645,21.0223826,1
video_19,112,0.003220062,-0.004783614,0.427347392,0.067204766,-0.00723986,0.447235465,0.009554156,-0.046145119,0.483025372,0.0994891,0.356425405,0.640357256,-0.067204051,0.007237239,0.407662868,0.011145961,0.06044418,0.522805929,0.006412194,0.33239004,0.804269373,0.059301808,-0.176775128,0.448831201,-0.120534047,-0.338026762,0.232724339,-0.10727004,-0.420631409,0.117622375,-0.123326831,-0.560968161,0,-0.226936445,-0.292888612,0.247061938,-0.277892262,-0.208291695,0.345965803,-0.323988318,-0.363980442,0.197292924,0.079265624,-0.326620817,0.327919692,0.400503427,-0.306793302,0.432241678,0.105688587,-0.269898683,0.341074288,1,33.94522785,10.20940213,72.86498521,81.94988395,68.69453008,142.8422639,63.85548686,102.7248294,11.65842055,1
video_19,113,0.00316821,-0.00475876,0.416710615,0.067507714,-0.002527674,0.438495547,0.007935279,-0.033665083,0.474259138,0.076149486,0.346078336,0.627840996,-0.067507304,0.002524962,0.395057857,0.00510962,0.067270137,0.500789881,0.006198049,0.344857395,0.780624926,0.065999113,-0.177702948,0.436678052,-0.104958192,-0.349658579,0.224528223,-0.034825437,-0.432750285,0.106139779,-0.100912593,-0.56416744,0,-0.215458736,-0.307559371,0.238604516,-0.290900052,-0.221036687,0.347316265,-0.335884035,-0.387264341,0.195880026,0.091666132,-0.329108238,0.317586035,0.400819749,-0.303033769,0.427982956,0.095317349,-0.258367717,0.339250416,1,40.78488049,12.99903508,78.56015361,81.77052828,71.01785462,147.2644962,70.80589839,104.332125,18.51319175,1
video_19,114,0.003092932,-0.004718095,0.337550044,0.066637494,-0.000240934,0.358222157,-0.031632222,-0.037950106,0.386949658,0.092420422,0.348363787,0.565240681,-0.066636734,0.000238618,0.31697917,0.034843545,0.055864092,0.431299061,0.001422719,0.336635888,0.724541366,0.081839181,-0.158590183,0.357361555,-0.092963994,-0.321924865,0.167009503,-0.067828238,-0.42115289,0.139609575,-0.10963051,-0.522446513,0,-0.1998467,-0.286246955,0.169365019,-0.293432117,-0.213839918,0.274412483,-0.340657055,-0.36663726,0.111594319,0.106550865,-0.301061392,0.256159931,0.420654505,-0.299183428,0.347617388,0.131894767,-0.262320787,0.265238047,1,48.8814833,7.334118723,87.36757469,88.25213553,66.07954526,133.6625467,63.41968072,98.21066875,14.00470033,1
video_19,115,0.003097485,-0.004737583,0.330654263,0.069958404,0.000625241,0.351686686,-0.0234097,-0.042794608,0.379708827,0.091835506,0.339801341,0.560084641,-0.069957577,-0.000627564,0.309720576,0.034046721,0.049326982,0.428863555,-0.005303904,0.327051699,0.720520139,0.083460733,-0.157690465,0.352304012,-0.089901201,-0.320874453,0.164427072,-0.069331586,-0.422912568,0.148272991,-0.105246797,-0.520643175,0,-0.201507464,-0.286337852,0.165096313,-0.293615401,-0.214393184,0.274966747,-0.342591435,-0.364541143,0.11164242,0.113916092,-0.299522012,0.253270388,0.423107505,-0.295305699,0.347516447,0.135033861,-0.260079682,0.262521416,1,48.31728702,7.454219748,86.49260247,89.48031351,65.84867048,131.5677881,61.5076766,97.57312145,14.31351028,1
video_19,116,0.003135699,-0.004767864,0.356292337,0.062586069,-0.004624982,0.377102673,-0.040707491,-0.051420905,0.415422678,0.095819123,0.336519569,0.597736001,-0.062585302,0.004622428,0.335600734,0.027835023,0.050356399,0.473026127,-0.045788005,0.319137514,0.770442367,0.075675927,-0.168124318,0.372845531,-0.093899965,-0.341042161,0.164791673,-0.063225433,-0.441365391,0.070403516,-0.096481726,-0.563747823,0,-0.205394015,-0.30017817,0.173280269,-0.279212981,-0.221387118,0.29295063,-0.329374671,-0.382105798,0.146345258,0.106053106,-0.320722222,0.25471434,0.399571419,-0.317829937,0.372389793,0.115012452,-0.267425984,0.291449815,1,42.55789108,11.79812241,76.84731013,84.96109584,65.80614375,131.9362113,62.01203143,102.5998298,13.43187265,1
video_19,117,0.003102857,-0.004768711,0.333591789,0.075475313,0.002738501,0.355508387,-0.031511702,-0.046497367,0.377925456,0.088455401,0.326564431,0.56012857,-0.075474486,-0.002740765,0.311767578,0.02627505,0.043494776,0.428188115,-0.060821831,0.309753865,0.717473269,0.085592784,-0.156011373,0.349460304,-0.086702339,-0.319107682,0.158575147,-0.060634904,-0.423333317,0.16801399,-0.108566798,-0.511804104,0,-0.20546259,-0.287279338,0.160812289,-0.298372269,-0.216671482,0.279034615,-0.345328182,-0.36584264,0.111912459,0.122504324,-0.295608521,0.244125515,0.427303404,-0.286488175,0.345754564,0.142548099,-0.253175527,0.260746777,1,47.00504266,8.224783212,85.78386569,89.2742769,66.78406757,124.8402124,58.43849233,98.10290683,16.70844794,1
video_19,118,0.003102614,-0.004734295,0.350727588,0.06005504,-0.001357694,0.371541917,-0.029214462,-0.046231844,0.403502643,0.099462442,0.336246043,0.582847297,-0.060054265,0.001355147,0.330014229,0.029513549,0.05025683,0.459621191,-0.042958707,0.322779387,0.751971006,0.080379084,-0.165697455,0.365146518,-0.084189333,-0.337624133,0.159841627,-0.048272766,-0.437958211,0.076504886,-0.084914841,-0.556495965,0,-0.193236679,-0.299018472,0.165787011,-0.275636703,-0.22002925,0.288142204,-0.326023668,-0.381164283,0.137078613,0.112365238,-0.315071344,0.249310702,0.409365177,-0.316571146,0.366591215,0.121229783,-0.267498523,0.285686135,1,44.45421005,10.76326768,78.2698714,86.38361602,67.53119795,131.8749862,60.34771899,102.3020216,13.94839404,1
video_19,119,0.003070937,-0.004726777,0.329741508,0.0736022,0.001470017,0.351834446,-0.025794124,-0.039959386,0.370971739,0.088469587,0.334880352,0.556872845,-0.073601171,-0.001472267,0.307733059,0.030297827,0.048282072,0.41714716,-0.059694946,0.318275571,0.714664638,0.084140874,-0.156135872,0.347939432,-0.083812401,-0.319043666,0.162427038,-0.057374425,-0.422427624,0.162514269,-0.08158239,-0.512759864,0,-0.199298158,-0.287894398,0.163230509,-0.294457614,-0.221217796,0.269413471,-0.345964015,-0.367268056,0.10410589,0.121307142,-0.295969665,0.24677071,0.42362687,-0.284154058,0.340105951,0.140329495,-0.251268774,0.253889084,1,51.1003367,8.478596157,88.56990572,90.14479694,66.13914619,124.060811,60.54210464,98.55748845,16.12501544,1
video_19,120,0.003082189,-0.004693655,0.356531948,0.059554853,0.001784037,0.378236264,-0.027074387,-0.032829888,0.407014996,0.088954277,0.335187912,0.57408917,-0.059554249,-0.001786622,0.334922403,0.024185281,0.063750476,0.449139506,-0.023934707,0.340134025,0.735265911,0.077266268,-0.167731151,0.377120912,-0.082945243,-0.342895925,0.178872913,-0.006738364,-0.437812597,0.083569944,-0.063644037,-0.554966927,0,-0.194280013,-0.306912422,0.186971754,-0.292098075,-0.230973735,0.286428988,-0.339694977,-0.394107699,0.136374116,0.111479536,-0.316841006,0.267925352,0.407298744,-0.310111344,0.363373369,0.109931126,-0.266064554,0.283779323,1,51.00759387,9.818006197,87.07013894,88.72037759,70.9531593,138.4029975,64.02149294,103.0502068,19.33638708,1
video_19,121,0.003088521,-0.004696911,0.377382338,0.065509059,0.003889169,0.401597112,0.016048754,-0.038943142,0.429113477,0.089057349,0.3282215,0.579419613,-0.065508537,-0.003891709,0.353253961,0.011118156,0.055524852,0.454786688,-0.014058723,0.338088989,0.734790087,0.079105616,-0.168778002,0.395153284,-0.084294111,-0.342840433,0.195247263,0.000363582,-0.431637734,0.100031316,-0.063517034,-0.549884379,0,-0.193561837,-0.307769418,0.19969359,-0.292465031,-0.22842887,0.292056084,-0.338281304,-0.393544793,0.142278135,0.109349445,-0.316920817,0.287627131,0.416220546,-0.30671075,0.368876308,0.111838967,-0.266698301,0.293476284,1,51.13322496,9.159524364,87.87412702,89.05875595,72.11620307,140.6748445,57.93295478,102.8533909,20.39230266,1
video_19,122,0.003128547,-0.004706447,0.370832026,0.067233108,-0.003436272,0.390281022,-0.036025412,-0.029957913,0.415091068,0.086655654,0.359537423,0.587494075,-0.067232437,0.003433792,0.35153237,0.032097947,0.074227571,0.458394438,-0.002831578,0.351398766,0.747527122,0.067715831,-0.169679031,0.400094628,-0.103258215,-0.337346166,0.207456559,-0.055396236,-0.425841421,0.127027035,-0.086825483,-0.544053018,0,-0.21539326,-0.298529059,0.214293867,-0.29777813,-0.225965694,0.286771715,-0.3442415,-0.379701734,0.13647446,0.098475233,-0.32044223,0.301372975,0.410752445,-0.30824101,0.360029608,0.109513089,-0.273916394,0.283793807,1,50.97241123,9.21702385,90.61028145,91.94729879,68.03627233,136.1901155,67.3039948,101.4769318,15.71606678,1
video_19,123,0.003101162,-0.004666512,0.365496993,0.070290215,0.005154404,0.385011971,0.042415284,-0.04936675,0.400107086,0.253737152,0.291120946,0.56798774,-0.070289925,-0.005156921,0.34611401,-0.004071611,0.067502677,0.448366016,-0.022385865,0.340028226,0.734614789,0.074202769,-0.173551589,0.406519353,-0.084635809,-0.34933278,0.231251508,-0.004094682,-0.429366052,0.13866663,-0.057388443,-0.550001383,0,-0.212225184,-0.319039762,0.241658688,-0.300496459,-0.242384657,0.288633704,-0.337356657,-0.394233823,0.139126718,0.124478295,-0.332700551,0.328179449,0.422952801,-0.316795319,0.348252118,0.10480611,-0.290425867,0.291454911,1,55.56082494,9.93579817,98.0698189,101.3841614,72.81765295,148.513486,36.87282588,101.6803543,20.71828353,1
video_19,124,0.002932801,-0.00444482,0.329662234,0.06775143,0.014913897,0.343671799,0.078358136,-0.256658375,0.198245466,0.213304669,-0.026095703,0.198188186,-0.067751698,-0.014915833,0.315889597,0.009262067,-0.129548356,0.388520598,-0.251179934,0.05732616,0.375570714,0.076854683,-0.134386107,0.368069232,-0.081905723,-0.29483223,0.209808081,0.007816278,-0.377024442,0.133947194,-0.093218565,-0.495100081,0,-0.217798308,-0.283295721,0.237213492,-0.284919113,-0.181646451,0.25435096,-0.296805114,-0.324372143,0.094090462,0.143471196,-0.273034334,0.303902119,0.410021752,-0.284726948,0.31775409,0.09020777,-0.234077021,0.2391399,1,51.50507971,12.45107449,93.14708258,114.5331022,74.69783735,32.06773049,42.02186239,94.08939903,23.59832353,1
video_19,125,0.002784041,-0.004337975,0.196635023,0.065265469,0.027674433,0.215000764,0.142352134,-0.194793761,0.22639215,0.211748481,0.072655991,0.269639015,-0.065266013,-0.02767639,0.178362459,-0.050092731,-0.13215594,0.177124023,-0.240262747,0.116010994,0.446365774,0.075270362,-0.143467814,0.282060623,-0.064995639,-0.316837221,0.193846017,0.074558072,-0.40081057,0.118426383,-0.062770426,-0.507772624,0,-0.197618201,-0.31443435,0.217941284,-0.279608548,-0.234381303,0.217429072,-0.319884598,-0.40308252,0.063577473,0.151609197,-0.298010468,0.287812561,0.406769425,-0.318616748,0.262372345,0.088753581,-0.283449322,0.208314881,1,67.60025226,15.35811219,103.4017358,120.4984052,82.71352699,48.00473691,35.5193379,98.61589147,36.02390387,1
video_19,126,0.002901629,-0.004438075,0.193078175,0.047802679,0.024863381,0.205343604,0.076980054,-0.111018442,0.096366078,0.065680794,0.179312631,0.319764435,-0.047802798,-0.024865637,0.180901825,-0.026703674,-0.06477502,0.073251083,-0.037354678,0.210701227,0.489466548,0.070672907,-0.145634905,0.28945449,-0.064931564,-0.305891156,0.208712637,0.022623546,-0.403373629,0.113830507,-0.074757822,-0.51596278,0,-0.177013606,-0.299912125,0.222857565,-0.232834414,-0.221718848,0.19691056,-0.304718047,-0.403957605,0.045149803,0.131848335,-0.287841558,0.298923165,0.407743245,-0.304386705,0.264304399,0.11140196,-0.286842823,0.205748439,1,75.20007905,18.29774895,96.72996539,115.9476093,89.50248614,15.98216426,7.826996344,97.85938514,29.13013916,1
video_19,127,0.002854133,-0.004345732,0.160084888,0.056162387,0.018542025,0.179802299,0.031221965,-0.119736277,0.210007817,0.110428117,0.187596083,0.336545527,-0.05616264,-0.018544028,0.140443906,-0.029344607,-0.044423819,0.221727669,-0.062806517,0.206682324,0.506085277,0.082099237,-0.139306873,0.276211321,-0.060142502,-0.30373621,0.212068051,0.016006112,-0.402218342,0.118279278,-0.063731991,-0.511230409,0,-0.182606876,-0.29648596,0.232206851,-0.25218451,-0.235067859,0.185335144,-0.315966547,-0.396656722,0.037948839,0.150675714,-0.296345294,0.302875459,0.420863926,-0.324824631,0.237163156,0.107416779,-0.321107149,0.168740079,1,93.44067708,26.44496905,109.5627237,115.9986384,73.33124102,117.4871363,34.12275738,94.50630297,28.05564411,1
video_19,128,0.002815877,-0.004260694,0.144122839,0.050603919,0.021523792,0.163502023,0.015197479,-0.094966881,0.185687602,0.051970933,0.224156454,0.337122917,-0.050603949,-0.021525661,0.124834597,-0.008928406,-0.026115395,0.212829977,-0.066466317,0.233451575,0.496423781,0.083349064,-0.140734151,0.263119519,-0.058327544,-0.307187378,0.211846888,0.015068085,-0.408807904,0.130537897,-0.051993027,-0.514302194,0.016191423,-0.179210857,-0.297932237,0.226127118,-0.247741356,-0.242331699,0.152126387,-0.321150154,-0.404938251,0,0.150755167,-0.300123155,0.297940224,0.419608384,-0.327763736,0.213222563,0.110088453,-0.332810193,0.130467311,1,105.568319,33.05909458,109.7400822,113.0524768,76.66251203,124.3240855,36.96487742,96.71888969,27.4967578,1
video_19,129,0.002757871,-0.004196759,0.171917781,0.049045332,0.029183831,0.196903124,0.1266101,-0.107508548,0.224288464,0.213939533,0.199097037,0.375215769,-0.049045507,-0.029185692,0.147044286,-0.008875656,-0.027249642,0.236690789,-0.054459706,0.251727909,0.52058506,0.080763958,-0.141804427,0.28643021,-0.063980818,-0.315511405,0.244743049,0.015876353,-0.408146411,0.15900749,-0.058481485,-0.515967965,0.05958426,-0.18189691,-0.309746683,0.249851078,-0.2345054,-0.253651112,0.149968237,-0.309794813,-0.419189632,0,0.140251651,-0.306188941,0.329312474,0.408896923,-0.338400453,0.22120142,0.095777452,-0.345926672,0.14216204,1,108.9595203,36.83525479,101.7394835,108.4984322,81.11774435,127.8610207,56.56627488,100.0546916,28.69341484,1
video_19,130,0.002691344,-0.004102496,0.173382014,0.043602809,0.03141344,0.197403967,0.123056091,-0.090537138,0.224833727,0.187609494,0.218352452,0.376780033,-0.043602854,-0.031415273,0.149457157,0.014342857,-0.018728025,0.233085006,-0.049805328,0.267429918,0.523768425,0.079135723,-0.138686761,0.291235775,-0.06152793,-0.309459239,0.260035902,0.021080181,-0.398370177,0.180210084,-0.048081432,-0.502457678,0.08267045,-0.170978084,-0.306638241,0.26177755,-0.213791743,-0.255976111,0.146867409,-0.303876162,-0.422278672,0,0.132133126,-0.297939777,0.340893716,0.389101654,-0.327058524,0.22262232,0.08676827,-0.335009754,0.140586525,1,112.7923783,40.50618174,97.99264496,104.4051804,84.13234327,124.9006218,56.84251061,101.3485324,29.66787634,1
video_19,131,0.002653713,-0.003987326,0.182085916,0.037367404,0.021593291,0.203711092,0.004496419,-0.078497358,0.211818427,0.199413732,0.236887082,0.376730144,-0.037367284,-0.021595152,0.160575524,0.022257339,0.009470046,0.24832806,-0.070139185,0.282869756,0.541868448,0.078321613,-0.13650474,0.305523038,-0.060333878,-0.303621829,0.281945378,0.00684736,-0.396395713,0.206497759,-0.058806784,-0.495769441,0.107504666,-0.166972384,-0.296455145,0.289528161,-0.207254812,-0.255514592,0.158729509,-0.304104,-0.416178316,0,0.129164904,-0.297674865,0.355564564,0.37088719,-0.324142396,0.227001145,0.08274664,-0.33401975,0.132686213,1,121.0095862,46.66264754,97.43970482,102.0514778,78.38548205,129.1706042,31.29460538,101.7684018,27.4158842,1
video_19,132,0.003575019,-0.005251041,0.514733851,0.060697772,0.050906707,0.533561647,-0.034632884,-0.31369555,0.56867379,-0.023462782,-0.046776637,0.66298902,-0.06069763,-0.050909232,0.496235937,0.01704837,-0.129014388,0.532384634,-0.135926545,0.089918301,0.877497196,0.083241053,-0.093877338,0.699285805,-0.083388455,-0.151656583,0.635478735,-0.063183866,-0.196881026,0.578618646,-0.106993921,-0.23221916,0,-0.19129087,-0.175492406,0.660387874,-0.233770832,-0.257798165,0.554463029,-0.415604025,-0.415019363,0.321561277,0.113535918,-0.171002641,0.752541304,0.376111031,-0.213844836,0.619807303,0.173720539,-0.209701389,0.514592886,1,164.283358,54.53659806,123.5888818,98.22577906,80.29166165,70.95250813,27.54943808,61.07200907,19.99856948,1
video_19,133,0.003375308,-0.005014047,0.441380501,0.053313173,0.061804187,0.451334268,-0.027032411,-0.321918279,0.511898041,0.123834915,0.007937193,0.648935497,-0.05331374,-0.061805729,0.431602657,-0.013481128,-0.145826861,0.478918463,-0.17543003,0.126689717,0.860283732,0.083636776,-0.092149198,0.625321627,-0.106044456,-0.181147039,0.566766977,-0.115850382,-0.259960145,0.531486809,-0.210964784,-0.308401942,0,-0.192913145,-0.20468384,0.58855176,-0.24123548,-0.300520957,0.488707185,-0.443135589,-0.419602424,0.19171685,0.073614523,-0.187678501,0.694458723,0.333893806,-0.226825953,0.534570098,0.128196493,-0.18457678,0.416052967,1,156.3950784,60.78652299,129.1137183,74.2011426,89.94770346,77.38094297,32.03371525,67.46742743,14.82223155,1
video_19,134,0.003392341,-0.00504303,0.421569049,0.056065455,0.066551,0.430733532,-0.022425478,-0.321455181,0.488650739,0.105508439,0.010121837,0.61028403,-0.056065988,-0.06655246,0.412517369,-0.022122253,-0.157229498,0.451676458,-0.178414583,0.128541648,0.823781669,0.08277522,-0.089424558,0.613384128,-0.108432904,-0.178150266,0.55570507,-0.116765745,-0.270841509,0.528258204,-0.22049512,-0.325305998,0,-0.191590592,-0.202571064,0.574265003,-0.233575419,-0.309333235,0.467770278,-0.443852931,-0.434247315,0.164008498,0.067714252,-0.187303558,0.684095383,0.329874009,-0.237621129,0.514730692,0.131833181,-0.160723031,0.392184526,1,153.2527184,63.13896573,126.3376954,73.38587797,90.29182811,71.19751168,28.83606008,67.48123545,16.81551794,1
video_19,135,0.003405232,-0.005050824,0.420912564,0.055884421,0.067764491,0.429850847,-0.022268301,-0.322247714,0.489714682,0.081205525,0.00592865,0.606924117,-0.055884935,-0.067765936,0.412080526,-0.017199893,-0.160528496,0.451910585,-0.173321545,0.124194637,0.821635365,0.083739586,-0.089508414,0.613665342,-0.107034139,-0.177561089,0.556432486,-0.115761451,-0.271202862,0.531606138,-0.219171807,-0.325895667,0,-0.190513954,-0.202002078,0.574667335,-0.232926771,-0.313410908,0.467662573,-0.443950802,-0.442123741,0.163139582,0.068934262,-0.187058195,0.683767438,0.33228597,-0.239741623,0.512952268,0.133790851,-0.157656521,0.393500954,1,152.7886208,62.44000618,126.2758735,73.821073,90.59514624,70.53762424,28.03688088,67.31193853,16.94071894,1
